subject_session	dataset	path	fieldmaps	connectome: fMRIPrep	connectome: C-PAC: fmriprep-options
sub-A00079850_ses-FLU2_task-CHECKERBOARD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00079850/ses-FLU2	None	sub-A00079850_ses-FLU2_task-CHECKERBOARD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00079850_ses-FLU2_task-rest_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00079850/ses-FLU2	None	sub-A00079850_ses-FLU2_task-rest_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00079850_ses-FLU1_task-BREATHHOLD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00079850/ses-FLU1	None	sub-A00079850_ses-FLU1_task-BREATHHOLD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00079850_ses-FLU1_task-rest_acq-CAP	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00079850/ses-FLU1	None	sub-A00079850_ses-FLU1_task-rest_acq-CAP_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00079850_ses-FLU1_task-CHECKERBOARD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00079850/ses-FLU1	None	sub-A00079850_ses-FLU1_task-CHECKERBOARD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00079850_ses-FLU1_task-CHECKERBOARD_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00079850/ses-FLU1	None	sub-A00079850_ses-FLU1_task-CHECKERBOARD_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00079850_ses-FLU1_task-rest_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00079850/ses-FLU1	None	sub-A00079850_ses-FLU1_task-rest_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00079850_ses-BAS1_task-CHECKERBOARD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00079850/ses-BAS1	None	sub-A00079850_ses-BAS1_task-CHECKERBOARD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00079850_ses-BAS1_task-rest_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00079850/ses-BAS1	None	sub-A00079850_ses-BAS1_task-rest_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00079850_ses-BAS1_task-BREATHHOLD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00079850/ses-BAS1	None	sub-A00079850_ses-BAS1_task-BREATHHOLD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00079850_ses-BAS1_task-CHECKERBOARD_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00079850/ses-BAS1	None	sub-A00079850_ses-BAS1_task-CHECKERBOARD_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00079850_ses-BAS1_task-rest_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00079850/ses-BAS1	None	sub-A00079850_ses-BAS1_task-rest_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00079850_ses-BAS1_task-rest_acq-CAP	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00079850/ses-BAS1	None	sub-A00079850_ses-BAS1_task-rest_acq-CAP_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00038603_ses-BAS1_acq-VARIANTObliquity	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00038603/ses-BAS1	None		
sub-A00038603_ses-BAS1_task-rest_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00038603/ses-BAS1	None	sub-A00038603_ses-BAS1_task-rest_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00038603_ses-BAS1_task-rest_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00038603/ses-BAS1	None	sub-A00038603_ses-BAS1_task-rest_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00081392_ses-BAS1_task-rest_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00081392/ses-BAS1	None	sub-A00081392_ses-BAS1_task-rest_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00081392_ses-BAS1_task-rest_acq-1400VARIANTNumVolumes	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00081392/ses-BAS1	None	sub-A00081392_ses-BAS1_task-rest_acq-1400VARIANTNumVolumes_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00066389_ses-FLU2_task-CHECKERBOARD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00066389/ses-FLU2	None	sub-A00066389_ses-FLU2_task-CHECKERBOARD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00066389_ses-FLU2_task-rest_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00066389/ses-FLU2	None	sub-A00066389_ses-FLU2_task-rest_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00066389_ses-FLU2_task-BREATHHOLD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00066389/ses-FLU2	None	sub-A00066389_ses-FLU2_task-BREATHHOLD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00066389_ses-FLU2_task-CHECKERBOARD_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00066389/ses-FLU2	None	sub-A00066389_ses-FLU2_task-CHECKERBOARD_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00066389_ses-FLU2_task-rest_acq-CAP	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00066389/ses-FLU2	None	sub-A00066389_ses-FLU2_task-rest_acq-CAP_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00066389_ses-FLU2_task-rest_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00066389/ses-FLU2	None	sub-A00066389_ses-FLU2_task-rest_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00066389_ses-FLU1_task-CHECKERBOARD_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00066389/ses-FLU1	None	sub-A00066389_ses-FLU1_task-CHECKERBOARD_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00066389_ses-FLU1_task-CHECKERBOARD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00066389/ses-FLU1	None	sub-A00066389_ses-FLU1_task-CHECKERBOARD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00066389_ses-FLU1_task-rest_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00066389/ses-FLU1	None	sub-A00066389_ses-FLU1_task-rest_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00066389_ses-FLU1_task-rest_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00066389/ses-FLU1	None	sub-A00066389_ses-FLU1_task-rest_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00066389_ses-FLU1_task-BREATHHOLD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00066389/ses-FLU1	None		
sub-A00066389_ses-FLU1_task-rest_acq-CAP	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00066389/ses-FLU1	None	sub-A00066389_ses-FLU1_task-rest_acq-CAP_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00066389_ses-BAS1_task-CHECKERBOARD_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00066389/ses-BAS1	None	sub-A00066389_ses-BAS1_task-CHECKERBOARD_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00066389_ses-BAS1_task-BREATHHOLD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00066389/ses-BAS1	None	sub-A00066389_ses-BAS1_task-BREATHHOLD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00066389_ses-BAS1_task-rest_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00066389/ses-BAS1	None	sub-A00066389_ses-BAS1_task-rest_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00066389_ses-BAS1_task-CHECKERBOARD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00066389/ses-BAS1	None	sub-A00066389_ses-BAS1_task-CHECKERBOARD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00066389_ses-BAS1_task-rest_acq-CAP	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00066389/ses-BAS1	None	sub-A00066389_ses-BAS1_task-rest_acq-CAP_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00066389_ses-BAS1_task-rest_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00066389/ses-BAS1	None	sub-A00066389_ses-BAS1_task-rest_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00055866_ses-TRT_task-rest_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055866/ses-TRT	None	sub-A00055866_ses-TRT_task-rest_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-A00055866_ses-TRT_task-rest_acq-1400_space-template_desc-preproc_connectome.tsv
sub-A00055866_ses-TRT_task-CHECKERBOARD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055866/ses-TRT	None	sub-A00055866_ses-TRT_task-CHECKERBOARD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00055866_ses-TRT_task-BREATHHOLD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055866/ses-TRT	None	sub-A00055866_ses-TRT_task-BREATHHOLD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00055866_ses-TRT_task-CHECKERBOARD_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055866/ses-TRT	None	sub-A00055866_ses-TRT_task-CHECKERBOARD_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00055866_ses-BAS1_task-CHECKERBOARD_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055866/ses-BAS1	None	sub-A00055866_ses-BAS1_task-CHECKERBOARD_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-A00055866_ses-BAS1_task-CHECKERBOARD_acq-645_space-template_desc-preproc_connectome.tsv
sub-A00055866_ses-BAS1_task-CHECKERBOARD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055866/ses-BAS1	None	sub-A00055866_ses-BAS1_task-CHECKERBOARD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-A00055866_ses-BAS1_task-CHECKERBOARD_acq-1400_space-template_desc-preproc_connectome.tsv
sub-A00055866_ses-BAS1_task-rest_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055866/ses-BAS1	None	sub-A00055866_ses-BAS1_task-rest_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-A00055866_ses-BAS1_task-rest_acq-1400_space-template_desc-preproc_connectome.tsv
sub-A00055728_ses-FLU2_task-rest_acq-CAP	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055728/ses-FLU2	None	sub-A00055728_ses-FLU2_task-rest_acq-CAP_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00055728_ses-FLU2_task-CHECKERBOARD_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055728/ses-FLU2	None	sub-A00055728_ses-FLU2_task-CHECKERBOARD_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00055728_ses-FLU2_task-rest_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055728/ses-FLU2	None	sub-A00055728_ses-FLU2_task-rest_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00055728_ses-FLU2_task-rest_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055728/ses-FLU2	None	sub-A00055728_ses-FLU2_task-rest_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00055728_ses-FLU2_task-CHECKERBOARD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055728/ses-FLU2	None	sub-A00055728_ses-FLU2_task-CHECKERBOARD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00055728_ses-FLU2_task-BREATHHOLD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055728/ses-FLU2	None	sub-A00055728_ses-FLU2_task-BREATHHOLD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00055728_ses-TRT_acq-VARIANTParallelReductionFactorInPlanePartialFourierPhaseEncodingDirection	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055728/ses-TRT	None		
sub-A00055728_ses-TRT_acq-VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055728/ses-TRT	None		
sub-A00055728_ses-TRT_task-rest_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055728/ses-TRT	None	sub-A00055728_ses-TRT_task-rest_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00055728_ses-TRT_task-CHECKERBOARD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055728/ses-TRT	None	sub-A00055728_ses-TRT_task-CHECKERBOARD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-A00055728_ses-TRT_task-CHECKERBOARD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime_space-template_desc-preproc_connectome.tsv
sub-A00055728_ses-TRT_task-CHECKERBOARD_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055728/ses-TRT	None	sub-A00055728_ses-TRT_task-CHECKERBOARD_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-A00055728_ses-TRT_task-CHECKERBOARD_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime_space-template_desc-preproc_connectome.tsv
sub-A00055728_ses-TRT_task-BREATHHOLD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055728/ses-TRT	None	sub-A00055728_ses-TRT_task-BREATHHOLD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-A00055728_ses-TRT_task-BREATHHOLD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime_space-template_desc-preproc_connectome.tsv
sub-A00055728_ses-BAS1_acq-VARIANTParallelReductionFactorInPlanePartialFourierPhaseEncodingDirection	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055728/ses-BAS1	None		
sub-A00055728_ses-BAS1_acq-VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055728/ses-BAS1	None		
sub-A00055728_ses-BAS1_task-rest_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00055728/ses-BAS1	None	sub-A00055728_ses-BAS1_task-rest_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00028380_ses-BAS1_task-CHECKERBOARD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00028380/ses-BAS1	None	sub-A00028380_ses-BAS1_task-CHECKERBOARD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00028380_ses-BAS1_task-rest_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00028380/ses-BAS1	None	sub-A00028380_ses-BAS1_task-rest_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00028380_ses-BAS1_task-CHECKERBOARD_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00028380/ses-BAS1	None	sub-A00028380_ses-BAS1_task-CHECKERBOARD_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00028380_ses-BAS1_task-rest_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00028380/ses-BAS1	None	sub-A00028380_ses-BAS1_task-rest_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00028380_ses-BAS1_task-BREATHHOLD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00028380/ses-BAS1	None	sub-A00028380_ses-BAS1_task-BREATHHOLD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00008326_ses-FLU1_task-rest_acq-CAP	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00008326/ses-FLU1	None	sub-A00008326_ses-FLU1_task-rest_acq-CAP_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00008326_ses-FLU1_task-rest_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00008326/ses-FLU1	None	sub-A00008326_ses-FLU1_task-rest_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00008326_ses-FLU1_task-CHECKERBOARD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00008326/ses-FLU1	None	sub-A00008326_ses-FLU1_task-CHECKERBOARD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00008326_ses-FLU1_task-CHECKERBOARD_acq-645	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00008326/ses-FLU1	None	sub-A00008326_ses-FLU1_task-CHECKERBOARD_acq-645_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00008326_ses-FLU1_task-BREATHHOLD_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00008326/ses-FLU1	None	sub-A00008326_ses-FLU1_task-BREATHHOLD_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00008326_ses-FLU1_task-rest_acq-1400	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00008326/ses-FLU1	None	sub-A00008326_ses-FLU1_task-rest_acq-1400_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00008326_ses-BAS1_acq-VARIANTParallelReductionFactorInPlanePartialFourierPhaseEncodingDirection	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00008326/ses-BAS1	None		
sub-A00008326_ses-BAS1_acq-VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTimeObliquity	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00008326/ses-BAS1	None		
sub-A00008326_ses-BAS1_task-CHECKERBOARD_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00008326/ses-BAS1	None	sub-A00008326_ses-BAS1_task-CHECKERBOARD_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00008326_ses-BAS1_task-BREATHHOLD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00008326/ses-BAS1	None	sub-A00008326_ses-BAS1_task-BREATHHOLD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00008326_ses-BAS1_task-rest_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00008326/ses-BAS1	None	sub-A00008326_ses-BAS1_task-rest_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00008326_ses-BAS1_task-CHECKERBOARD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00008326/ses-BAS1	None	sub-A00008326_ses-BAS1_task-CHECKERBOARD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00008326_ses-BAS1_task-rest_acq-CAPVARIANTPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00008326/ses-BAS1	None	sub-A00008326_ses-BAS1_task-rest_acq-CAPVARIANTPartialFourierTotalReadoutTime_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-A00008326_ses-BAS1_task-rest_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime	NKI	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/NKI/sub-A00008326/ses-BAS1	None	sub-A00008326_ses-BAS1_task-rest_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
